
unix,date,symbol,open,high,low,close,Volume 1INCH,Volume USD
1660370400000,2022-08-13 06:00:00,1INCH/USD,0.882,0.8975,0.882,0.888,504.828992,448.288144896
1660366800000,2022-08-13 05:00:00,1INCH/USD,0.8803,0.8829,0.8802,0.882,1249.220491,1101.812473062
1660363200000,2022-08-13 04:00:00,1INCH/USD,0.8855,0.8862,0.8802,0.8803,572.073428,503.5962386684
1660359600000,2022-08-13 03:00:00,1INCH/USD,0.8832,0.8868,0.8832,0.8855,115.232963,102.0387887365
1660356000000,2022-08-13 02:00:00,1INCH/USD,0.8801,0.8891,0.8791,0.8832,550.449206,486.1567387392
1660352400000,2022-08-13 01:00:00,1INCH/USD,0.8767,0.8858,0.8767,0.8801,341.636068,300.6739034468
1660348800000,2022-08-13 00:00:00,1INCH/USD,0.8796,0.8822,0.8741,0.8767,83.017547,72.7814834549
1660345200000,2022-08-12 23:00:00,1INCH/USD,0.8714,0.8805,0.8701,0.8796,115.860739,101.9111060244
1660341600000,2022-08-12 22:00:00,1INCH/USD,0.8684,0.8718,0.867,0.8714,753.17594,656.317514116
1660338000000,2022-08-12 21:00:00,1INCH/USD,0.8758,0.8758,0.8684,0.8684,228.140525,198.11723191
1660334400000,2022-08-12 20:00:00,1INCH/USD,0.8759,0.8762,0.871,0.8758,20.03177,17.543824166
1660330800000,2022-08-12 19:00:00,1INCH/USD,0.8719,0.8795,0.8716,0.8759,1072.734407,939.6080670913
1660327200000,2022-08-12 18:00:00,1INCH/USD,0.8686,0.8727,0.8679,0.8719,379.618939,330.9897529141
1660323600000,2022-08-12 17:00:00,1INCH/USD,0.8659,0.8688,0.865,0.8686,68.023387,59.085113948200004
1660320000000,2022-08-12 16:00:00,1INCH/USD,0.8662,0.8694,0.8635,0.8659,230.115436,199.25695603239998
1660316400000,2022-08-12 15:00:00,1INCH/USD,0.8599,0.8662,0.8593,0.8662,2117.89099,1834.5171755379997
1660312800000,2022-08-12 14:00:00,1INCH/USD,0.8598,0.8617,0.8558,0.8599,125.836187,108.2065372013
1660309200000,2022-08-12 13:00:00,1INCH/USD,0.8625,0.8636,0.855,0.8598,255.65802,219.814765596
1660305600000,2022-08-12 12:00:00,1INCH/USD,0.8516,0.8629,0.8511,0.8625,1071.991573,924.5927317125
1660302000000,2022-08-12 11:00:00,1INCH/USD,0.8541,0.8567,0.8462,0.8516,189.147029,161.07760989640002
1660298400000,2022-08-12 10:00:00,1INCH/USD,0.8791,0.8892,0.8541,0.8541,660.600718,564.2190732438
1660294800000,2022-08-12 09:00:00,1INCH/USD,0.8735,0.8793,0.8724,0.8791,187.911624,165.19310865839998
1660291200000,2022-08-12 08:00:00,1INCH/USD,0.871,0.8766,0.8699,0.8735,51.175427,44.7017354845
1660287600000,2022-08-12 07:00:00,1INCH/USD,0.8688,0.8713,0.8672,0.871,41.752664,36.366570344
1660284000000,2022-08-12 06:00:00,1INCH/USD,0.8712,0.8753,0.8654,0.8688,73.704619,64.0345729872
1660280400000,2022-08-12 05:00:00,1INCH/USD,0.8713,0.8755,0.87,0.8712,49.712464,43.309498636799994
1660276800000,2022-08-12 04:00:00,1INCH/USD,0.8795,0.8818,0.8713,0.8713,46.675409,40.6682838617
1660273200000,2022-08-12 03:00:00,1INCH/USD,0.8789,0.8845,0.8768,0.8795,171.930222,151.21263024899997
1660269600000,2022-08-12 02:00:00,1INCH/USD,0.8673,0.8789,0.8633,0.8789,683.988544,601.1575313216
1660266000000,2022-08-12 01:00:00,1INCH/USD,0.8679,0.872,0.8655,0.8673,273.682089,237.3644757897
1660262400000,2022-08-12 00:00:00,1INCH/USD,0.865,0.8679,0.8546,0.8679,846.742765,734.8880457435
1660258800000,2022-08-11 23:00:00,1INCH/USD,0.8633,0.8663,0.86,0.865,1803.346122,1559.8943955299999
1660255200000,2022-08-11 22:00:00,1INCH/USD,0.8688,0.8701,0.8633,0.8633,695.081507,600.0638649931
1660251600000,2022-08-11 21:00:00,1INCH/USD,0.8687,0.8708,0.8637,0.8688,65.963249,57.3088707312
1660248000000,2022-08-11 20:00:00,1INCH/USD,0.8677,0.8691,0.8633,0.8687,1877.573373,1631.0479891251
1660244400000,2022-08-11 19:00:00,1INCH/USD,0.8647,0.8696,0.8621,0.8677,852.763591,739.9429679107001
1660240800000,2022-08-11 18:00:00,1INCH/USD,0.8685,0.8703,0.8595,0.8647,45.215542,39.0978791674
1660237200000,2022-08-11 17:00:00,1INCH/USD,0.8706,0.8755,0.8685,0.8685,128.031028,111.194947818
1660233600000,2022-08-11 16:00:00,1INCH/USD,0.8667,0.8714,0.8613,0.8706,844.356322,735.0966139332
1660230000000,2022-08-11 15:00:00,1INCH/USD,0.8729,0.8766,0.8615,0.8667,3353.668039,2906.6240894013004
1660226400000,2022-08-11 14:00:00,1INCH/USD,0.8777,0.8871,0.8672,0.8729,1223.750388,1068.2117136852
1660222800000,2022-08-11 13:00:00,1INCH/USD,0.8832,0.8844,0.8737,0.8777,284.189278,249.43292930060002
1660219200000,2022-08-11 12:00:00,1INCH/USD,0.8763,0.8843,0.8756,0.8832,1434.930072,1267.3302395904
1660215600000,2022-08-11 11:00:00,1INCH/USD,0.8767,0.8814,0.8755,0.8763,795.193856,696.8283760127999
1660212000000,2022-08-11 10:00:00,1INCH/USD,0.8792,0.8815,0.8728,0.8767,11267.878865,9878.549400945501
1660208400000,2022-08-11 09:00:00,1INCH/USD,0.8819,0.8844,0.8783,0.8792,30.015187,26.3893524104
1660204800000,2022-08-11 08:00:00,1INCH/USD,0.8737,0.8844,0.8724,0.8819,51.918536,45.78695689840001
1660201200000,2022-08-11 07:00:00,1INCH/USD,0.8828,0.8858,0.8737,0.8737,328.840293,287.3077639941
1660197600000,2022-08-11 06:00:00,1INCH/USD,0.8872,0.8882,0.8819,0.8828,3354.108884,2961.0073227952003
1660194000000,2022-08-11 05:00:00,1INCH/USD,0.88,0.8946,0.8783,0.8872,445.745207,395.4651476504
1660190400000,2022-08-11 04:00:00,1INCH/USD,0.8732,0.88,0.8732,0.88,1459.832806,1284.65286928
1660186800000,2022-08-11 03:00:00,1INCH/USD,0.873,0.8761,0.8685,0.8732,464.97441,406.015654812
1660183200000,2022-08-11 02:00:00,1INCH/USD,0.8857,0.8857,0.8711,0.873,2782.316522,2428.962323706
1660179600000,2022-08-11 01:00:00,1INCH/USD,0.8784,0.8884,0.8784,0.8857,3051.631559,2702.8300718063
1660176000000,2022-08-11 00:00:00,1INCH/USD,0.8806,0.8838,0.8735,0.8784,1089.619048,957.1213717631999
1660172400000,2022-08-10 23:00:00,1INCH/USD,0.8757,0.8831,0.8757,0.8806,2742.926339,2415.4209341234
1660168800000,2022-08-10 22:00:00,1INCH/USD,0.8724,0.8779,0.8711,0.8757,1416.204724,1240.1704768068
1660165200000,2022-08-10 21:00:00,1INCH/USD,0.8737,0.8792,0.8699,0.8724,5897.949612,5145.3712415088
1660161600000,2022-08-10 20:00:00,1INCH/USD,0.8711,0.8804,0.8711,0.8737,44.454139,38.8395812443
1660158000000,2022-08-10 19:00:00,1INCH/USD,0.8777,0.8813,0.8711,0.8711,1072.930715,934.6299458364999
1660154400000,2022-08-10 18:00:00,1INCH/USD,0.886,0.9078,0.876,0.8777,2528.854834,2219.5758878018005
1660150800000,2022-08-10 17:00:00,1INCH/USD,0.8501,0.886,0.8501,0.886,22712.7804,20123.5234344
1660147200000,2022-08-10 16:00:00,1INCH/USD,0.8461,0.8514,0.8276,0.8501,248.394591,211.16024180909997
1660143600000,2022-08-10 15:00:00,1INCH/USD,0.8433,0.8465,0.8402,0.8461,4250.146198,3596.0486981278
1660140000000,2022-08-10 14:00:00,1INCH/USD,0.8388,0.8442,0.8366,0.8433,6632.173868,5592.9122228844
1660136400000,2022-08-10 13:00:00,1INCH/USD,0.8359,0.8465,0.8354,0.8388,784.853058,658.3347450504
1660132800000,2022-08-10 12:00:00,1INCH/USD,0.8029,0.8381,0.8007,0.8359,11173.844926,9340.216973643399
1660129200000,2022-08-10 11:00:00,1INCH/USD,0.7999,0.8069,0.7995,0.8029,300.005334,240.8742826686
1660125600000,2022-08-10 10:00:00,1INCH/USD,0.8015,0.803,0.7987,0.7999,127.095058,101.6633368942
1660122000000,2022-08-10 09:00:00,1INCH/USD,0.8045,0.8067,0.8006,0.8015,70.493781,56.500765471499996
1660118400000,2022-08-10 08:00:00,1INCH/USD,0.7971,0.8045,0.7971,0.8045,764.893622,615.356918899
1660114800000,2022-08-10 07:00:00,1INCH/USD,0.7961,0.7997,0.795,0.7971,96.159331,76.6486027401
1660111200000,2022-08-10 06:00:00,1INCH/USD,0.7973,0.7973,0.7898,0.7961,245.176466,195.1849845826
1660107600000,2022-08-10 05:00:00,1INCH/USD,0.799,0.8004,0.7958,0.7973,74.463788,59.369978172399996
1660104000000,2022-08-10 04:00:00,1INCH/USD,0.7927,0.8,0.7912,0.799,66.330337,52.997939263000006
1660100400000,2022-08-10 03:00:00,1INCH/USD,0.7912,0.7939,0.7888,0.7927,124.716301,98.8626118027
1660096800000,2022-08-10 02:00:00,1INCH/USD,0.7947,0.7972,0.7842,0.7912,226.784544,179.4319312128
1660093200000,2022-08-10 01:00:00,1INCH/USD,0.7866,0.7985,0.7866,0.7947,6905.003386,5487.4061908542
1660089600000,2022-08-10 00:00:00,1INCH/USD,0.808,0.8091,0.785,0.7866,457.466256,359.8429569696
1660086000000,2022-08-09 23:00:00,1INCH/USD,0.8105,0.8153,0.8079,0.808,398.864018,322.282126544
1660082400000,2022-08-09 22:00:00,1INCH/USD,0.8097,0.8153,0.8073,0.8105,529.773434,429.38136825699996
1660078800000,2022-08-09 21:00:00,1INCH/USD,0.807,0.8125,0.807,0.8097,496.526932,402.03785684039997
1660075200000,2022-08-09 20:00:00,1INCH/USD,0.8011,0.8074,0.8,0.807,630.655996,508.939388772
1660071600000,2022-08-09 19:00:00,1INCH/USD,0.8029,0.8044,0.8001,0.8011,1516.52657,1214.8894352270001
1660068000000,2022-08-09 18:00:00,1INCH/USD,0.809,0.809,0.7999,0.8029,145.249433,116.6207697557
1660064400000,2022-08-09 17:00:00,1INCH/USD,0.8046,0.809,0.803,0.809,20380.340149,16487.695180541
1660060800000,2022-08-09 16:00:00,1INCH/USD,0.7982,0.8062,0.7966,0.8046,216.271304,174.01189119839998
1660057200000,2022-08-09 15:00:00,1INCH/USD,0.7961,0.8027,0.7935,0.7982,813.085072,649.0045044704
1660053600000,2022-08-09 14:00:00,1INCH/USD,0.8138,0.8148,0.7935,0.7961,12053.730337,9595.974721285702
1660050000000,2022-08-09 13:00:00,1INCH/USD,0.827,0.8298,0.8138,0.8138,390.398582,317.70636603159994
1660046400000,2022-08-09 12:00:00,1INCH/USD,0.8316,0.8331,0.8255,0.827,1801.100493,1489.5101077109998
1660042800000,2022-08-09 11:00:00,1INCH/USD,0.8459,0.8466,0.8316,0.8316,1018.318826,846.8339357016
1660039200000,2022-08-09 10:00:00,1INCH/USD,0.8427,0.849,0.8416,0.8459,131.121312,110.91551782079999
1660035600000,2022-08-09 09:00:00,1INCH/USD,0.8728,0.8728,0.8426,0.8427,558.886172,470.9733771444
1660032000000,2022-08-09 08:00:00,1INCH/USD,0.8675,0.8766,0.857,0.8728,204.100989,178.1393431992
1660028400000,2022-08-09 07:00:00,1INCH/USD,0.8615,0.8689,0.8599,0.8675,84.825395,73.58603016250001
1660024800000,2022-08-09 06:00:00,1INCH/USD,0.8633,0.8662,0.857,0.8615,533.745264,459.82154493600007
1660021200000,2022-08-09 05:00:00,1INCH/USD,0.8582,0.8744,0.8558,0.8633,563.208471,486.2178730143
1660017600000,2022-08-09 04:00:00,1INCH/USD,0.8478,0.8585,0.845,0.8582,454.665047,390.1935433354
1660014000000,2022-08-09 03:00:00,1INCH/USD,0.8434,0.8496,0.8434,0.8478,375.750794,318.56152315319997
1660010400000,2022-08-09 02:00:00,1INCH/USD,0.8342,0.8439,0.8342,0.8434,315.104796,265.7593849464
1660006800000,2022-08-09 01:00:00,1INCH/USD,0.845,0.8471,0.8342,0.8342,1483.942275,1237.9046458050002
1660003200000,2022-08-09 00:00:00,1INCH/USD,0.8365,0.8466,0.8342,0.845,1235.253614,1043.7893038299999
1659999600000,2022-08-08 23:00:00,1INCH/USD,0.8346,0.8401,0.8346,0.8365,260.839252,218.19203429799998
1659996000000,2022-08-08 22:00:00,1INCH/USD,0.8426,0.8426,0.8293,0.8346,306.896774,256.1360475804
1659992400000,2022-08-08 21:00:00,1INCH/USD,0.8641,0.8641,0.8414,0.8426,145.07,122.23598199999999
1659988800000,2022-08-08 20:00:00,1INCH/USD,0.8518,0.8647,0.845,0.8641,346.225804,299.17371723639997
1659985200000,2022-08-08 19:00:00,1INCH/USD,0.841,0.8522,0.8404,0.8518,228.376131,194.53078838579998
1659981600000,2022-08-08 18:00:00,1INCH/USD,0.8411,0.8435,0.8358,0.841,80.328321,67.556117961
1659978000000,2022-08-08 17:00:00,1INCH/USD,0.8345,0.8428,0.8342,0.8411,40.784899,34.3041785489
1659974400000,2022-08-08 16:00:00,1INCH/USD,0.8419,0.8419,0.8334,0.8345,236.031465,196.9682575425
1659970800000,2022-08-08 15:00:00,1INCH/USD,0.8458,0.8467,0.8362,0.8419,735.157821,618.9293694999
1659967200000,2022-08-08 14:00:00,1INCH/USD,0.8513,0.8513,0.8452,0.8458,548.85772,464.223859576
1659963600000,2022-08-08 13:00:00,1INCH/USD,0.8516,0.852,0.845,0.8513,12.225181,10.4072965853
1659960000000,2022-08-08 12:00:00,1INCH/USD,0.8465,0.8545,0.8465,0.8516,13434.417437,11440.749889349201
1659956400000,2022-08-08 11:00:00,1INCH/USD,0.839,0.8477,0.839,0.8465,76.36939,64.646688635
1659952800000,2022-08-08 10:00:00,1INCH/USD,0.8378,0.8418,0.8369,0.839,19.364493,16.246809626999998
1659949200000,2022-08-08 09:00:00,1INCH/USD,0.8422,0.8454,0.8378,0.8378,239.992665,201.065854737
1659945600000,2022-08-08 08:00:00,1INCH/USD,0.8382,0.8446,0.8362,0.8422,192.765538,162.34713610359998
1659942000000,2022-08-08 07:00:00,1INCH/USD,0.837,0.8394,0.835,0.8382,32.269926,27.0486519732
1659938400000,2022-08-08 06:00:00,1INCH/USD,0.8349,0.8437,0.8342,0.837,397.439676,332.657008812
1659934800000,2022-08-08 05:00:00,1INCH/USD,0.8293,0.8355,0.8293,0.8349,334.168169,278.99700429809997
1659931200000,2022-08-08 04:00:00,1INCH/USD,0.8287,0.8322,0.8276,0.8293,193.929784,160.82596987120002
1659927600000,2022-08-08 03:00:00,1INCH/USD,0.8335,0.8335,0.8274,0.8287,73.890568,61.233113701600004
1659924000000,2022-08-08 02:00:00,1INCH/USD,0.8222,0.8335,0.8192,0.8335,4036.895304,3364.752235884
1659920400000,2022-08-08 01:00:00,1INCH/USD,0.8166,0.831,0.8166,0.8222,414.773357,341.0266541254
1659916800000,2022-08-08 00:00:00,1INCH/USD,0.8066,0.8166,0.8048,0.8166,123.645114,100.96860009240001
1659913200000,2022-08-07 23:00:00,1INCH/USD,0.8113,0.8113,0.8034,0.8066,118.530711,95.60687149259999
1659909600000,2022-08-07 22:00:00,1INCH/USD,0.8201,0.8201,0.8113,0.8113,345.088176,279.9700371888
1659906000000,2022-08-07 21:00:00,1INCH/USD,0.8225,0.8251,0.8174,0.8201,1015.827059,833.0797710859
1659902400000,2022-08-07 20:00:00,1INCH/USD,0.8192,0.8225,0.8179,0.8225,95.579332,78.61400057
1659898800000,2022-08-07 19:00:00,1INCH/USD,0.8192,0.8205,0.8179,0.8192,9.237197,7.5671117824000005
1659895200000,2022-08-07 18:00:00,1INCH/USD,0.8212,0.8237,0.8151,0.8192,169.532069,138.8806709248
1659891600000,2022-08-07 17:00:00,1INCH/USD,0.8173,0.8225,0.8151,0.8212,259.943425,213.46554061
1659888000000,2022-08-07 16:00:00,1INCH/USD,0.8132,0.8176,0.81,0.8173,22.330801,18.2509636573
1659884400000,2022-08-07 15:00:00,1INCH/USD,0.8157,0.8157,0.8114,0.8132,13.103017,10.6553734244
1659880800000,2022-08-07 14:00:00,1INCH/USD,0.8164,0.8186,0.8138,0.8157,175.637334,143.26737334380002
1659877200000,2022-08-07 13:00:00,1INCH/USD,0.8161,0.8178,0.814,0.8164,97.705884,79.7670836976
1659873600000,2022-08-07 12:00:00,1INCH/USD,0.8103,0.8162,0.8103,0.8161,91.49155,74.666253955
1659870000000,2022-08-07 11:00:00,1INCH/USD,0.8074,0.8105,0.8069,0.8103,34.504345,27.9588707535
1659866400000,2022-08-07 10:00:00,1INCH/USD,0.8057,0.8095,0.805,0.8074,356.528045,287.860743533
1659862800000,2022-08-07 09:00:00,1INCH/USD,0.8029,0.8057,0.8019,0.8057,71.613107,57.6986803099
1659859200000,2022-08-07 08:00:00,1INCH/USD,0.8122,0.8122,0.8029,0.8029,92.460702,74.2366976358
1659855600000,2022-08-07 07:00:00,1INCH/USD,0.8094,0.8128,0.8085,0.8122,12.355807,10.0353864454
1659852000000,2022-08-07 06:00:00,1INCH/USD,0.8091,0.8129,0.8084,0.8094,9.748702,7.8905993988
1659848400000,2022-08-07 05:00:00,1INCH/USD,0.8104,0.8145,0.8078,0.8091,12.539006,10.145309754600001
1659844800000,2022-08-07 04:00:00,1INCH/USD,0.8102,0.815,0.8096,0.8104,87.486556,70.89910498239999
1659841200000,2022-08-07 03:00:00,1INCH/USD,0.8104,0.815,0.8079,0.8102,428.618631,347.2668148362
1659837600000,2022-08-07 02:00:00,1INCH/USD,0.8132,0.8162,0.8078,0.8104,1808.533608,1465.6356359232
1659834000000,2022-08-07 01:00:00,1INCH/USD,0.7983,0.8148,0.7983,0.8132,1435.388687,1167.2580802684
1659830400000,2022-08-07 00:00:00,1INCH/USD,0.8082,0.8237,0.7982,0.7983,792.739184,632.8436905872001
1659826800000,2022-08-06 23:00:00,1INCH/USD,0.8166,0.8166,0.8049,0.8082,177.269346,143.2690854372
1659823200000,2022-08-06 22:00:00,1INCH/USD,0.8195,0.8199,0.8151,0.8166,79.689417,65.0743779222
1659819600000,2022-08-06 21:00:00,1INCH/USD,0.8186,0.8197,0.8164,0.8195,421.787504,345.65485952800003
1659816000000,2022-08-06 20:00:00,1INCH/USD,0.821,0.8211,0.816,0.8186,895.430039,732.9990299254
1659812400000,2022-08-06 19:00:00,1INCH/USD,0.824,0.8257,0.821,0.821,412.120578,338.350994538
1659808800000,2022-08-06 18:00:00,1INCH/USD,0.821,0.8257,0.8174,0.824,116.738521,96.192541304
1659805200000,2022-08-06 17:00:00,1INCH/USD,0.8194,0.8261,0.81,0.821,349.669205,287.07841730499996
1659801600000,2022-08-06 16:00:00,1INCH/USD,0.8174,0.8225,0.8173,0.8194,1236.628502,1013.2933945388
1659798000000,2022-08-06 15:00:00,1INCH/USD,0.8236,0.8237,0.8174,0.8174,84.980479,69.4630435346
1659794400000,2022-08-06 14:00:00,1INCH/USD,0.8218,0.8239,0.8199,0.8236,24.778094,20.4072382184
1659790800000,2022-08-06 13:00:00,1INCH/USD,0.8186,0.8237,0.8185,0.8218,2422.944516,1991.1758032487999
1659787200000,2022-08-06 12:00:00,1INCH/USD,0.8246,0.8246,0.8186,0.8186,228.420719,186.9852005734
1659783600000,2022-08-06 11:00:00,1INCH/USD,0.8255,0.8255,0.8246,0.8246,258.012169,212.75683455739997
1659780000000,2022-08-06 10:00:00,1INCH/USD,0.821,0.8274,0.821,0.8255,48.027163,39.646423056500005
1659776400000,2022-08-06 09:00:00,1INCH/USD,0.827,0.827,0.8198,0.821,233.196702,191.45449234199998
1659772800000,2022-08-06 08:00:00,1INCH/USD,0.8273,0.835,0.827,0.827,77.922397,64.441822319
1659769200000,2022-08-06 07:00:00,1INCH/USD,0.8273,0.8289,0.8258,0.8273,15.525383,12.8441493559
1659765600000,2022-08-06 06:00:00,1INCH/USD,0.8278,0.8283,0.8259,0.8273,1212.434451,1003.0470213123001
1659762000000,2022-08-06 05:00:00,1INCH/USD,0.8345,0.8382,0.8254,0.8278,482.390567,399.3229113626
1659758400000,2022-08-06 04:00:00,1INCH/USD,0.8321,0.837,0.8318,0.8345,1218.489365,1016.8293750925
1659754800000,2022-08-06 03:00:00,1INCH/USD,0.837,0.8385,0.8316,0.8321,376.924075,313.6385228075
1659751200000,2022-08-06 02:00:00,1INCH/USD,0.8336,0.837,0.8318,0.837,42.520076,35.589303612
1659747600000,2022-08-06 01:00:00,1INCH/USD,0.8314,0.845,0.8284,0.8336,1019.344508,849.7255818688001
1659744000000,2022-08-06 00:00:00,1INCH/USD,0.8334,0.8342,0.827,0.8314,169.097293,140.5874894002
1659740400000,2022-08-05 23:00:00,1INCH/USD,0.83,0.834,0.8258,0.8334,1653.135359,1377.7230081906002
1659736800000,2022-08-05 22:00:00,1INCH/USD,0.8259,0.83,0.8246,0.83,273.964458,227.39050013999997
1659733200000,2022-08-05 21:00:00,1INCH/USD,0.826,0.828,0.8225,0.8259,54.300695,44.846944000499995
1659729600000,2022-08-05 20:00:00,1INCH/USD,0.8204,0.827,0.8174,0.826,24100.545662,19907.050716812
1659726000000,2022-08-05 19:00:00,1INCH/USD,0.8172,0.8207,0.8163,0.8204,30.61819,25.119163076
1659722400000,2022-08-05 18:00:00,1INCH/USD,0.8121,0.8192,0.8092,0.8172,858.350541,701.4440621052
1659718800000,2022-08-05 17:00:00,1INCH/USD,0.8168,0.8186,0.81,0.8121,264.897832,215.1235293672
1659715200000,2022-08-05 16:00:00,1INCH/USD,0.8186,0.8201,0.813,0.8168,203.735854,166.41144554719997
1659711600000,2022-08-05 15:00:00,1INCH/USD,0.8258,0.8258,0.8163,0.8186,674.490597,552.1380027042
1659708000000,2022-08-05 14:00:00,1INCH/USD,0.819,0.833,0.8186,0.8258,489.7965,404.4739497
1659704400000,2022-08-05 13:00:00,1INCH/USD,0.8173,0.8225,0.8117,0.819,835.072185,683.9241195149999
1659700800000,2022-08-05 12:00:00,1INCH/USD,0.834,0.8374,0.8163,0.8173,504.690478,412.4835276694
1659697200000,2022-08-05 11:00:00,1INCH/USD,0.8246,0.8346,0.8246,0.834,46.248754,38.571460836
1659693600000,2022-08-05 10:00:00,1INCH/USD,0.8282,0.8298,0.8246,0.8246,282.609308,233.0396353768
1659690000000,2022-08-05 09:00:00,1INCH/USD,0.8238,0.831,0.8238,0.8282,1432.124864,1186.0858123648
1659686400000,2022-08-05 08:00:00,1INCH/USD,0.8358,0.84,0.8234,0.8238,372.98027,307.261146426
1659682800000,2022-08-05 07:00:00,1INCH/USD,0.8306,0.8358,0.8271,0.8358,31.916277,26.6756243166
1659679200000,2022-08-05 06:00:00,1INCH/USD,0.8286,0.8346,0.8286,0.8306,81.396751,67.6081413806
1659675600000,2022-08-05 05:00:00,1INCH/USD,0.832,0.8332,0.8229,0.8286,327.542112,271.4013940032
1659672000000,2022-08-05 04:00:00,1INCH/USD,0.8361,0.8361,0.8294,0.832,179.594389,149.422531648
1659668400000,2022-08-05 03:00:00,1INCH/USD,0.8364,0.8385,0.8337,0.8361,47.948574,40.0898027214
1659664800000,2022-08-05 02:00:00,1INCH/USD,0.8406,0.8432,0.8282,0.8364,339.768376,284.1822696864
1659661200000,2022-08-05 01:00:00,1INCH/USD,0.8398,0.8519,0.8318,0.8406,831.31149,698.8004384940001
1659657600000,2022-08-05 00:00:00,1INCH/USD,0.7982,0.8468,0.7982,0.8398,1187.162645,996.9791892710001
1659654000000,2022-08-04 23:00:00,1INCH/USD,0.8006,0.8044,0.798,0.7982,97.456472,77.78975595040001
1659650400000,2022-08-04 22:00:00,1INCH/USD,0.7898,0.8044,0.7879,0.8006,753.240934,603.0446917604
1659646800000,2022-08-04 21:00:00,1INCH/USD,0.7931,0.7973,0.7889,0.7898,134.695721,106.38268044579999
1659643200000,2022-08-04 20:00:00,1INCH/USD,0.7856,0.7931,0.7845,0.7931,102.639731,81.4035706561
1659639600000,2022-08-04 19:00:00,1INCH/USD,0.7846,0.7928,0.7811,0.7856,245.892545,193.173183352
1659636000000,2022-08-04 18:00:00,1INCH/USD,0.7823,0.7889,0.7778,0.7846,353.670568,277.48992765279996
1659632400000,2022-08-04 17:00:00,1INCH/USD,0.7759,0.7823,0.7759,0.7823,518.387124,405.5342471052
1659628800000,2022-08-04 16:00:00,1INCH/USD,0.7985,0.8058,0.7755,0.7759,1925.804724,1494.2318853516
1659625200000,2022-08-04 15:00:00,1INCH/USD,0.7895,0.7985,0.7868,0.7985,249.996125,199.6219058125
1659621600000,2022-08-04 14:00:00,1INCH/USD,0.797,0.7994,0.7808,0.7895,8881.580233,7012.0075939535
1659618000000,2022-08-04 13:00:00,1INCH/USD,0.79,0.8009,0.7841,0.797,255.232072,203.419961384
1659614400000,2022-08-04 12:00:00,1INCH/USD,0.7948,0.7985,0.783,0.79,166.606774,131.61935146000002
1659610800000,2022-08-04 11:00:00,1INCH/USD,0.7924,0.7948,0.7865,0.7948,25.893184,20.5799026432
1659607200000,2022-08-04 10:00:00,1INCH/USD,0.7931,0.7951,0.7898,0.7924,157.987792,125.1895263808
1659603600000,2022-08-04 09:00:00,1INCH/USD,0.78,0.7931,0.78,0.7931,121.201169,96.1246471339
1659600000000,2022-08-04 08:00:00,1INCH/USD,0.797,0.7977,0.78,0.78,468.316202,365.28663756
1659596400000,2022-08-04 07:00:00,1INCH/USD,0.7982,0.8083,0.797,0.797,1455.576008,1160.094078376
1659592800000,2022-08-04 06:00:00,1INCH/USD,0.8225,0.8231,0.7949,0.7982,1957.648475,1562.595012745
1659589200000,2022-08-04 05:00:00,1INCH/USD,0.821,0.8229,0.8134,0.8225,455.45655,374.613012375
1659585600000,2022-08-04 04:00:00,1INCH/USD,0.8078,0.8331,0.8022,0.821,739.011003,606.728033463
1659582000000,2022-08-04 03:00:00,1INCH/USD,0.796,0.8117,0.7874,0.8078,589.521144,476.2151801232
1659578400000,2022-08-04 02:00:00,1INCH/USD,0.7884,0.7997,0.7871,0.796,2118.657873,1686.451666908
1659574800000,2022-08-04 01:00:00,1INCH/USD,0.7812,0.792,0.7796,0.7884,754.318347,594.7045847748
1659571200000,2022-08-04 00:00:00,1INCH/USD,0.7668,0.7812,0.7651,0.7812,1054.140699,823.4947140588
1659567600000,2022-08-03 23:00:00,1INCH/USD,0.7775,0.7785,0.7636,0.7668,317.328567,243.32754517560002
1659564000000,2022-08-03 22:00:00,1INCH/USD,0.7946,0.7947,0.7775,0.7775,553.430086,430.29189186499997
1659560400000,2022-08-03 21:00:00,1INCH/USD,0.797,0.8003,0.7935,0.7946,58.299851,46.325061604599995
1659556800000,2022-08-03 20:00:00,1INCH/USD,0.8011,0.8022,0.797,0.797,118.933996,94.790394812
1659553200000,2022-08-03 19:00:00,1INCH/USD,0.8016,0.8044,0.7976,0.8011,900.586729,721.4600286019
1659549600000,2022-08-03 18:00:00,1INCH/USD,0.8042,0.8059,0.7998,0.8016,109.115597,87.46706255519999
1659546000000,2022-08-03 17:00:00,1INCH/USD,0.7995,0.8069,0.7957,0.8042,238.040975,191.432552095
1659542400000,2022-08-03 16:00:00,1INCH/USD,0.7973,0.801,0.7916,0.7995,3702.942944,2960.5028837279997
1659538800000,2022-08-03 15:00:00,1INCH/USD,0.7944,0.8,0.7914,0.7973,81.235616,64.76915663679999
1659535200000,2022-08-03 14:00:00,1INCH/USD,0.8078,0.8087,0.7916,0.7944,228.210239,181.2902138616
1659531600000,2022-08-03 13:00:00,1INCH/USD,0.7967,0.8129,0.7951,0.8078,559.235255,451.750238989
1659528000000,2022-08-03 12:00:00,1INCH/USD,0.7936,0.8117,0.7935,0.7967,4490.888501,3577.8908687467
1659524400000,2022-08-03 11:00:00,1INCH/USD,0.7738,0.7945,0.7734,0.7936,1944.483358,1543.1419929088
